on	Pure Python,no binary. The engine used on platforms the \n Instant Meshes build does not cover. Slower,and its output is " "rougher - expect non-manifold edges and a lower quad ratio	纯净Python，没有二进制。平台上使用的引擎\n 即时网格构建不涵盖。较慢，其输出为" "更粗糙-期望非流形边和较低的四边比	CW
on	("FACES", "Face Count", "Aim for a number of output faces")	("FACES", "Face Count", "目标为数字的输出面")	C
on	("EDGE", "Edge Length", "Aim for an absolute quad size")	("EDGE", "Edge Length", "目标是绝对四边尺寸")	C
on	("quadremesh_clean_orig", "quadremesh_clean_base","quadremesh_drop_orig")	("quadremesh_clean_orig", "quadremesh_clean_base","四边形_拖放_装配")	C
on	RuntimeError(f"unknown engine {st.backend!r}")	RuntimeError(f"未知引擎 {st.backend!r}")	C
on	RuntimeError("every candidate failed - see the attempts log")	RuntimeError("每个候选人都失败-请参阅尝试日志")	C
on	ValueError("inset collapsed")	ValueError("插入折叠")	C
on	ValueError("annulus split failed")	ValueError("环空拆分失败")	C
on	ValueError("annulus split produced a degenerate face")	ValueError("环裂产生退化的面")	C
on	Instant Meshes produced no output	即时网格未生成输出	CW
on	ValueError("mesh has no faces")	ValueError("网格没有面")	C
on	ValueError(f"invalid target scale {scale}")	ValueError(f"无效目标缩放 {scale}")	C
on	ValueError("no lattice adjacencies survived - the position field " "did not converge; try more position iterations")	ValueError("没有晶格邻接幸存-位置域" "不收敛；尝试更多位置迭代")	C
on	ValueError("face extraction produced nothing - try a smaller " "target size or more position iterations")	ValueError("面提取无效-尝试较小的" "目标尺寸或更多位置迭代")	C
on	face {i} still has an odd split count({k_split}); " "parity balancing did not converge	面 {i} 还有一个奇数分裂数量({k_split}); " "奇偶校验平衡未收敛	C
