"改名","Rename"
"无类别变形的新名称。\n例如：NewMorph01","New name for the morph without category.\nExample : NewMorph01"
"模板的名称","The name for the template"
"标签","Label"
"此基础模型的标签。\n示例：人类女性","The label for this base model.\nExample : Human Female"
"描述。","Desc."
"此基础模型的描述。\n示例：生成动漫女性模板","The description for this base model.\nExample : Generate the anime female template"
"模板使用的名称","The name used for the template"
"角色名称\n不包含性别","The name for the character\nwithout the gender"
"此角色的标签。\n例如：人类女性","The label for this character.\nExample : Human Female"
"执照","license"
"该角色的描述。\n示例：生成逼真的白人男性角色","The description for this character.\nExample : Generate a realistic Caucasian male character"
"反照率","Albedo"
"撞","Bump"
"移位","Displacement"
"粗糙度","Roughness"
"厚度","Thickness"
"黑色素","Melanin"
"祛斑面膜","Freckle mask"
"脸红","Blush"
"皮脂","Sebum"
"眼睛","Eyes"
"睫毛反照率","Eyelash albedo"
"虹膜颜色","Iris color"
"虹膜凸起","Iris bump"
"巩膜颜色","Sclera color"
"面具","Mask"
"半透明","Transluscent"
"唇形图","Lip map"
"牙齿反照率","Teeth albedo"
"指甲反照率","Nails albedo"
"主要形态","Main morphs"
"额外变形","Extras morphs"
"BBox 系统","BBoxes"
"底座接头","Base joints"
"关节偏移","Joints offsets"
"措施","Measures"
"VGroups 基础","VGroups base"
"V群肌肉","VGroups muscles"
"变换","Transformations"
"预设文件夹","Presets folder"
"要选择的所有索引。\n允许同时选择多个索引。\n允许使用空格、逗号分隔索引","All indices to select.\nMany indices at once allowed.\nSpace, comma are permitted to seperate indices"
"任何","whatever"
"允许其他模式","Allow other modes"
"允许其他模式，如编辑、重量绘画……","Allow other modes like edit, weight paint..."
"取消选择之前的所有","Unselect all before"
"在选择新顶点/边/面之前取消全部选择","Unselect all before select\nnew vertices/edges/faces"
"其他","Other"
"如果要创建新的测量文件，请使用另一个名称","Another name if you want to create a new measures file"
"显示积分","Show points"
"开启时显示积分","Show points when on"
"如果您想创建一个新的变形文件模板，则可以使用另一个名称。","Another name if you want to create a new morphs file template."
"如果要创建新的关节基础文件模板，则可以使用另一个名称。","Another name if you want to create a new joints base file template."
"如果您想创建新的关节偏移文件模板，则可以使用另一个名称。","Another name if you want to create a new joints offset file template."
"显示偏移","Show offset"
"开启\nIt 时显示偏移","Show offset when on\nIt"
"如果要创建新的 vgroups 基础文件模板，则可以使用另一个名称。","Another name if you want to create a new vgroups base file template."
"如果您想创建新的 vgroups 肌肉文件模板，则可以使用另一个名称。","Another name if you want to create a new vgroups muscle file template."
"创建多边形文件","Create polygons file"
"用于创建多边形列表的按钮\n需要身体类型\n不要\","Button to create the list of polygons\nneeded for body types\nDon\"
"编辑模式","editmode"
"去","Go"
"用于创建脸部列表的按钮\n需要根据体型\nDon\","Button to create the list of faces\nneeded for body types\nDon\"
"取消","Cancel"
"创建取消实际操作的按钮","Button to create cancel actual action"
"删除模板内容","Delete template content"
"删除模板按钮\","Button for delete template\"
"删除角色内容","Delete character content"
"删除字符按钮\","Button for delete character\"
"删除模板","Delete template"
"删除模板名称及其内容的按钮","Button for delete template name and its content"
"删除字符","Delete character"
"删除角色名称及其内容的按钮","Button for delete character name and its content"
"保存模板","Save template"
"保存当前模板的按钮。","Button for save the current template."
"保存角色","Save character"
"保存当前角色的按钮。","Button for save the current character."
"保存配置","Save configuration"
"用于保存配置文件当前状态的按钮。","Button for save the current state\nof the configuration file."
"去","GO"
"用于将角色顶点保存在 /data/vertices 下的按钮。","Button for saving the character\nas vertices under /data/vertices."
"选择顶点、边或/和面。","Select vertices, edges or/and faces."
"完成基本表达式","Finalize the base expression"
"完成表达式，\n请求最小和最大文件，\n创建或打开表达式文件，\n替换或附加新表达式","Finalize the expression,\nask for min and max files,\ncreate or open the expression file,\nreplace or append new expression"
"完成面部表情","Finalize the face expression"
"完成面部表情，\n创建或打开面部表情文件，\n替换或创建新的面部表情","Finalize the face expression,\ncreate or open the face expression file,\nreplace or create new face expression"
"确定表型","Finalize the phenotype"
"完成预设","Finalize the preset"
"类型_","type_"
"保存步骤/完成","Save step / Finalize"
"用于保存所选类别和变形中的内容的按钮。\n用于简单步骤或最终确定的相同按钮","Button for saving content in selected category and morph.\nSame button for a simple step or a finalization"
"载荷步","Load step"
"用于加载选定类别和变形内容的按钮","Button for loading content in selected category and morph"
"导出当前模型","Export current model"
"导出当前模型的数据库。\ni.e 它的数据库，而不是用户的更改。","Export the data base of the current model.\ni.e its data base, not the changes from user."
"检查兼容性","Check compatibility"
"检查文件与当前型号的兼容性。\n结果存储在同一目录下，同名+.txt","Check the compatibility of a file to current model.\nThe result is stored under same directory, same name+.txt"
"导入当前模型","Import for current model"
"为当前模型加载转换文件。","Load a transformation file for the current model."
"重置变形并重新扫描","Reset morphs and rescan"
"重置所有选定的变形并重新扫描目录 + 输入文件","reset all selected morphs and rescan directory + input file"
"备份变形输入文件","Backup morph input file"
"创建源文件的备份\n名称：same_name_aaaa-mm-dd-hh-mn-se","Create a backup of source file\nName : same_name_aaaa-mm-dd-hh-mn-se"
"复制到输出文件","Copy to output file"
"将选定的变形复制到文件","Copy selected morphs to file"
"移至输出文件","Move to output file"
"将选定的变形移动到文件","Move selected morphs to file"
"删除所选","Delete selected"
"！不可撤销 ！删除选定的变形","! NO UNDO ! Delete selected morphs"
"重命名选定项","Rename selected"
"重命名选定的变形","Rename selected morph"
"创建项目目录","Create project directories"
"用于创建项目所需的所有目录的按钮","Button for create all needed\ndirectories for the projet"
"创建配置","Create configuration"
"将当前正在进行的项目保存在配置文件中。","Save current on-going project\nin a configuration file."
"加载配置","Load configuration"
"加载配置文件","Load a configuration file"
"加载模型文件","Load models file"
"加载包含所需模型的混合文件","Load a blend file with needed models"
"调试测试按钮","Button for degug tests"
"测试事物","Test things"
"模型版","Model edition"
"所有工具都可改变/适应现有模型","All tools to change / adapt from an existing model"
"模型集成","Model integration"
"使模型与 MB-Lab 兼容的所有工具","All tools to make a model compatible with MB-Lab"
"使用实际参数更新角色","Update character with actual parameters"
"完成组合变形","Finalize the combined morph"
"完成组合变形，\n创建或打开变形文件，\n替换或附加新变形","Finalize the combined morph,\ncreate or open the morphs file,\nreplace or append new morph"
"初始化项目和工具","Init project and tools"
"初始化所有名称和工具以创建新的兼容模型","Init all names and tools for\ncreating a new compatible model"
"你确定吗？\n无法撤消！","Are you sure ?\nNo undo possible !"
"重置表达式","Reset expressions"
"重置表达式的参数","Reset the parameters for expressions"
"导入面部表情","Import facial expression"
"创建测量文件","Create measures file"
"为该角色创建有关措施的文件","Create a file about measures for this character"
"检查不一致之处","Check inconsistancies"
"检查文件与相关变形文件之间的不一致\n结果是一个名为","Check the inconsistancies between\nthe file and associated morph files\nThe result is a file named "
"上一页","Prev"
"寻找先前的点/周长。","Seek the previous points/girth."
"柯尔","Curr"
"寻求当前的点数/周长。","Seek the current points/girth."
"下一个","Next"
"寻找下一个点/周长。","Seek the next points/girth."
"添加","Add"
"添加最后选定的点。","Add the last selected point."
"显示符号","Show sym"
"显示最后选定点的对称性。","Show the symmetry of the last selected point."
"最后的","Last"
"删除列表中的最后一点。","Remove the last point on list."
"选定","Selected"
"移除选定的点。","Remove the selected point."
"全部","All"
"删除所有点。","Remove all points."
"恢复全部点数","Recover all points"
"从文件恢复所有点。","Recover all points from file."
"保存所有权重","Save all weights"
"将所有权重保存在内存中。\n它们不会保存在文件中","Save all weights in memory.\nThey are not saved in file"
"保存测量文件","Save measures file"
"用于保存测量文件的按钮。","Button for saving the measures file."
"创建变形模板","Create morphs template"
"创建一个包含所有必要变形的文件以使引擎正常工作。","Create a file with all necessary morphs for\nengine to work properly."
"检查变形文件","Check morphs file"
"检查变形文件是否包含其他主题（如测量）所需的所有变形\n结果是一个名为","Check if morphs file has all needed morphs\nfor other topics like measures\nThe result is a file named "
"创建关节基础模板","Create joints base template"
"创建一个包含骨架所有必要关节的文件。","Create a file with all necessary joints for skeleton."
"尋找先前的點。","Seek the previous points."
"求当前点数。","Seek the current points."
"尋找下一點。","Seek the next points."
"保存关节文件","Save joints file"
"用于保存关节文件的按钮。","Button for saving the joints file."
"创建接头偏移模板","Create joints offset template"
"创建一个文件来创建一些关节所需的所有偏移。","Create a file for creating all offsets needed for some joints."
"保存偏移文件","Save offset file"
"用于保存偏移文件的按钮。","Button for saving the offset file."
"创建一个与当前关节相连的偏移点。","Create an offset point attached to the current joint."
"德尔","Del"
"删除附加到当前关节的偏移点。","Delete the offset point attached to the current joint."
"记录。","Reco."
"恢复已删除的偏移点。\n仅有效","Recover the deleted offset point.\nWorks only"
"设定点","Set point"
"设置数据库中的实际位置。\n该文件保存在其他地方。","Set the actual location in data base.\nThe file is saved elsewhere."
"创建 vgroups 基础模板","Create vgroups base template"
"创建一个包含 vgroups 所有必要名称的文件。","Create a file with all necessary names for vgroups."
"创建 vgroups 肌肉模板","Create vgroups muscles template"
"保存 vgroups 基础文件","Save vgroups base file"
"将基本 vgroups 保存在文件中。","Save in file the base vgroups."
"保存 vgroups 肌肉文件","Save vgroups muscles file"
"将肌肉 vgroups 保存在文件中。","Save in file the muscles vgroups."
